,date,replies_count,retweets_count,likes_count,video,positive,death,word_count,avg_word_length,stopwords_count,char_count,clean_text,Sentiment,Target
3447,1593561600000000000,0,6,20,0,2678418,120847.0,25,9.892857142857142,3,307,cycling cancels road track championships cyclingnews hours federation calls challenges organising races amidst covid pandemic insurmountable pictwittercomfgrlqgsuvj,0.0,9.0
3448,1593561600000000000,0,0,0,0,2678418,120847.0,24,4.666666666666667,6,135,covid deaths million cases cases last hours increasing worries right,0.14285714285714285,9.0
3449,1593561600000000000,0,0,0,0,2678418,120847.0,46,4.5,21,252,show numbers start deaths april april according cdcgov covid time naming kill domestically numbers learn exponents,0.0,9.0
3450,1593561600000000000,0,0,0,0,2678418,120847.0,29,7.0,12,247,canada cohesive consistent message level govt combat covid sure like wearthedamnmask wearthemask istandwithtrudeau,0.375,9.0
3451,1593561600000000000,0,0,0,0,2678418,120847.0,36,4.461538461538462,10,213,pilate said jesus truth exactly truth comes covid floating around everywhere together trying alienate china need china china needs,0.25,9.0
3452,1593561600000000000,0,1,1,0,2678418,120847.0,40,6.2439024390243905,11,299,fauci says risk coronavirus minuscule skip mask wash hands fauci suggestsoverall clinical consequences covid ultimately akin severe seasonal influenza,0.0,9.0
3453,1593561600000000000,0,0,0,0,2678418,120847.0,40,4.487804878048781,14,228,ageed health field look numbers every people something covid_ average sadly died corona current active cases population,-0.19583333333333333,9.0
3454,1593561600000000000,1,0,0,0,2678418,120847.0,26,8.115384615384615,4,237,disgraced highly corrupt nigerian pastor chris oyakhilome spreads another dangerous george floyd protests following covid falsehood,-0.3666666666666667,9.0
3455,1593561600000000000,1,0,0,0,2678418,120847.0,47,6.25531914893617,12,341,earth desire destroy america cowardly dirtiest masterminds japans royalty covid antifa demon brats shameless efforts defeat trump covert kamikaze attacks greedy petty monky kappa still desire hijack china,-0.2,9.0
3456,1593561600000000000,0,0,0,0,2678418,120847.0,28,8.285714285714286,8,260,went lockdown significantly later china consequently still suffering keenly dramatic impact covid virus global pictwittercomejqwojkvb,-0.14444444444444443,9.0
3457,1593561600000000000,1,0,2,0,2678418,120847.0,39,4.775,18,230,heres question mathematicians population million given current rate covid infection accounting exponential growth long theyre gone,-0.025,9.0
3458,1593561600000000000,0,0,1,0,2678418,120847.0,26,4.730769230769231,9,148,could little harsh brazil russia quite idiotic terms numbers deaths covid covid_ coronavirus,-0.3513888888888889,9.0
3459,1593561600000000000,0,0,1,0,2678418,120847.0,39,4.538461538461538,20,215,holding jacksonville serious problem people realize florida experiencing covid surge delegates states take home,-0.3333333333333333,9.0
3460,1593561600000000000,1,1,1,0,2678418,120847.0,47,5.0227272727272725,13,267,american friend like lives outside wrote niece fort wayne tested positive covid past weekend infected nursing home works director several caregivers infected hospitalized,-0.004545454545454547,9.0
3461,1593561600000000000,0,0,3,0,2678418,120847.0,48,4.9361702127659575,15,279,daily deaths covid since folks running around scared virus recovery rate arent guys reporting elderly disabled respiratory issues continue self quarantine take extreme precautions,-0.10833333333333334,9.0
3462,1593561600000000000,0,0,4,0,2678418,120847.0,38,5.923076923076923,13,269,masks much political real maybe think olympic sport chanting well congrats number coronavirus covid_ commongood trump,0.1,9.0
3463,1593561600000000000,0,0,3,0,2678418,120847.0,53,3.6923076923076925,28,244,buddy called beach scared took covid test asked dont understand pandemic outbreak dont feel sorry lockdown,-0.5,9.0
3464,1593561600000000000,0,0,0,0,2678418,120847.0,33,6.212121212121212,9,237,keep colleges online rest academic year education facilities properly prepared individual safety prevention students obtaining infectious covid campus lifeovermoney changeandadapt,0.0,9.0
3465,1593561600000000000,0,0,0,0,2678418,120847.0,17,4.117647058823529,6,86,rich people ruling nobody care people died covid,0.375,9.0
3466,1593561600000000000,0,0,1,0,2678418,120847.0,31,4.636363636363637,13,187,everybody trying process madness covid current rioting needs read slowly twice orwell right missed exact year,0.058928571428571414,9.0
3467,1593561600000000000,0,0,0,0,2678418,120847.0,46,5.0,21,275,parents public school students need accept fact impossible safely resume classroom instruction vaccine effective treatment covid thats million students didnt flatten curve fault,0.10833333333333334,9.0
3468,1593561600000000000,0,0,1,0,2678418,120847.0,46,4.604166666666667,24,268,golfed surgeon ottawa general hospital patient covid hospital patient longer covid around together meth water trumpisinretreat,0.05000000000000002,9.0
3469,1593561600000000000,0,0,0,0,2678418,120847.0,42,5.674418604651163,17,287,perhaps sent covid blessing could keep children government indoctrination centers schools could homeschooled learn real wonderful history whatilearnedtoday heres good start pictwittercomyayncrbck,0.85,9.0
3470,1593561600000000000,0,0,0,1,2678418,120847.0,37,6.621621621621622,11,281,teamthreads kevin mullan business development talks wtoltoledo skype covid changed charitable giving nonprofits handling change kevin provides analysis latest giving report connectsimply pictwittercompjlnliic,0.55,9.0
3471,1593561600000000000,0,0,2,0,2678418,120847.0,31,4.741935483870968,14,177,drtedros collusion china foisted covid part killing thousands americans millions worldwide killer,0.0,9.0
3472,1593561600000000000,1,0,4,0,2678418,120847.0,48,4.708333333333333,14,279,peaks covid cases europe restricts inbound travel realdonaldtrump said think gonna good coronavirus think point thats going sort disappear hope said today asshole,0.7,9.0
3473,1593561600000000000,1,0,1,0,2678418,120847.0,50,4.1568627450980395,24,262,happens people become relaxed think worse look cases continuing increase texas florida make mistake covid extremely serious continue long time,-0.2611111111111111,9.0
3474,1593561600000000000,0,0,1,0,2678418,120847.0,42,4.390243902439025,17,221,frikken think botching worse place planet disgrace unwelcome visit country trapped inside borders covid winning,-0.03333333333333336,9.0
3475,1593561600000000000,0,0,0,0,2678418,120847.0,35,6.117647058823529,5,243,centro physician emergency medicine physician emergency medicine covid duties physician emergency medicine covid duties responsibilities provides medical services scope level,0.0,9.0
3476,1593561600000000000,0,0,1,0,2678418,120847.0,39,6.65,9,309,confirmed covid deaths united states total covid deaths excess mortality remains estimated require congress state governments take indicated actions prevent disease save lives,0.2,9.0
3477,1593561600000000000,0,0,0,0,2678418,120847.0,23,4.739130434782608,8,131,nigerians entry european countries cause decline reported covid cases reported daily,0.0,9.0
3478,1593561600000000000,0,0,0,0,2678418,120847.0,25,4.6521739130434785,13,131,realdonaldtrump entire family human equivalent covid virus people,0.0,9.0
3479,1593561600000000000,0,0,0,0,2678418,120847.0,47,4.571428571428571,17,274,heard worst response covid anybody world blamed governors citizens conveniently left commander chief alex azor trillion budget funded taxpayers gonna stick,-0.5,9.0
3480,1593561600000000000,0,0,0,0,2678418,120847.0,43,7.465116279069767,14,365,smack america world covid wake call still first wave spreading across worlds billion inhabitants sadly politics foolishness trump denial anti science leading,-0.125,9.0
3481,1593561600000000000,0,0,0,0,2678418,120847.0,43,6.285714285714286,12,306,useless idiots making immoral decisions times people australia times covid deaths conservative governments life long conservative inconsistent misleading despicable thousands unnecessarily pictwittercomainybnshy,-0.4375,9.0
3482,1593561600000000000,0,0,4,0,2678418,120847.0,45,5.021739130434782,15,277,alongside covid pandemic another deadly disease running rampant beware idiotitis spreading like wildfire ground zero lock place spreads worldwide quarantine idiot today usually trump covidiots,-0.4166666666666667,9.0
3483,1593561600000000000,0,0,0,0,2678418,120847.0,54,5.072727272727272,20,337,care much freedom rich stockholders healthcare best world letting people first world country number cases covid good thing king fumbled plague,0.505,9.0
3484,1593561600000000000,0,0,0,0,2678418,120847.0,47,4.891304347826087,18,271,opend orders countries including australia deemed safe number covid categories australia grow develop bridges countries refuse solidarity daddy natch isnt list,0.5,9.0
3485,1593561600000000000,0,0,0,0,2678418,120847.0,35,6.885714285714286,6,277,pack cefda medical face mask piecewell match purchase donate organization request lets flatten curve worldwide covid_ delta airlines stayhome pictwittercomirtnysku,0.0,9.0
3486,1593561600000000000,0,0,0,0,2678418,120847.0,49,4.450980392156863,22,277,wonder president maximum years term fauci sitting chair since administrations aids sars ebola swine flue covid still appearing like superman continuously failing save,0.0,9.0
3487,1593561600000000000,0,0,0,0,2678418,120847.0,29,5.448275862068965,11,186,students attending covid parties alabama obviously forgot elderly grandparents sickly relatives guess know infection rate wont,-0.35714285714285715,9.0
3488,1593561600000000000,0,0,0,0,2678418,120847.0,32,4.03125,15,160,reason raise taxes donald trump taxes cuts covid inaction caused deeper debt,0.0,9.0
3489,1593561600000000000,0,0,1,0,2678418,120847.0,36,4.583333333333333,15,200,somehow fall india twitter wedding covid story every single story time line better worry covid rate arent rise,0.2142857142857143,9.0
3490,1593561600000000000,2,0,0,0,2678418,120847.0,41,5.097560975609756,16,249,today article medicare typically diagnosisrelated group lump payment would covid pneumonia covid pneumonia patient ends ventilator goes,-0.16666666666666666,9.0
3491,1593561600000000000,0,0,0,0,2678418,120847.0,56,4.090909090909091,19,280,trump says wore mask would look rather good would look like lone ranger lone ranger wore mask covered eyes nose mouth trump wants mask wont cover nose mouth wont stop covid worst earth,-0.03333333333333336,9.0
3492,1593561600000000000,0,0,0,0,2678418,120847.0,23,4.67741935483871,4,183,united states covid cases deaths state reported since january total cases updated total deaths,0.0,9.0
3493,1593561600000000000,1,0,1,0,2678418,120847.0,32,4.09375,19,162,even reason moving tweet replies mess made nothing covid,-0.175,9.0
3494,1593561600000000000,0,0,0,0,2678418,120847.0,12,5.25,2,74,fear porn covid deaths million cases dumbass,0.0,9.0
3495,1593561600000000000,0,0,0,0,2678418,120847.0,23,4.67741935483871,4,183,united states covid cases deaths state reported since january total cases updated total deaths,0.0,9.0
3496,1593561600000000000,0,0,0,0,2678418,120847.0,29,9.172413793103448,7,297,california closes bars indoor dining across state covid cases surge live somebody cnut trump misery toosh,0.13636363636363635,9.0
3497,1593561600000000000,2,1,8,0,2678418,120847.0,52,4.384615384615385,21,279,america buying covid treatment drugs wonder lack rules laws coming related amount money private healthcare corps pharmacies gonna make people suffering rich richer poor,-0.0062500000000000056,9.0
3498,1593561600000000000,0,0,0,0,2678418,120847.0,43,4.0,23,214,everything president hoax first covid hoax killing troop bounties paid russians hoax whatever work hoax shame president,0.25,9.0
3499,1593561600000000000,0,0,0,0,2678418,120847.0,48,5.434782608695652,16,298,itll disappear hope plan pandemic convinced times people australia times covid deaths life long conservative trump totally incompetent thousands dying unnecessarily pictwittercomjqeriosm,-0.26666666666666666,9.0
3500,1593561600000000000,0,1,1,0,2678418,120847.0,38,6.394736842105263,14,280,justin coincidence increases incovid_cases around julyth prevent americans celebrating independencefreedom stayathome crawl ball corner riotsnotprotests allowed still waiting medical reports,0.0,9.0
3501,1593561600000000000,1,0,3,0,2678418,120847.0,46,4.978260869565218,17,274,noooo stay frak florida desantis already turned ginormous petri dish covid sure dont want nonsymptomatic karens kens yelling screaming deathly cloud turn florida true scorched earth armageddon,0.425,9.0
3502,1593561600000000000,1,0,1,0,2678418,120847.0,30,9.294117647058824,8,351,like yesterdays suffolkusa today poll ibdtipp also finds approval trumps handling pandemic slipping worse approvedisapprove handling covid ibdtipp sufflkusa today,-0.25,9.0
3503,1593561600000000000,0,0,0,0,2678418,120847.0,41,6.4523809523809526,11,316,theothersarahh fauci says risk coronavirus minuscule skip mask wash hands fauci suggestsoverall clinical consequences covid ultimately akin severe seasonal influenza,0.0,9.0
3504,1593561600000000000,0,1,0,0,2678418,120847.0,47,4.416666666666667,21,260,need steady hand bring developed nations covid control definitely swift mentally acute articulate powerful orangutan throw feces everyone,0.23333333333333334,9.0
3505,1593561600000000000,1,0,1,1,2678418,120847.0,42,4.7560975609756095,18,236,temporary oxygen reduction hell better covid induced pneumonia tell youre clearly expert people know whove caught passed pictwittercomqacddgrknc,0.3,9.0
3506,1593561600000000000,0,0,0,0,2678418,120847.0,33,8.352941176470589,9,318,preprintinfected children adults times transmissible infected elderly drivers superspreading characterizing superspreading events agespecific infectivity covid transmission georgia,0.0,9.0
3507,1593561600000000000,1,0,2,0,2678418,120847.0,42,7.309523809523809,16,350,bought remdesivir stocks next months remdesivir first drug approved treat covid_ patients trump administration bought doses gileads production july augustseptember,0.125,9.0
3508,1593561600000000000,0,0,0,0,2678418,120847.0,52,4.52,22,277,many obvious indisputable signs selfish ignorant covid reprehensible wrong wasis opportunity come together like fact occurred failure leadership,-0.16333333333333333,9.0
3509,1593561600000000000,4,17,36,0,2678418,120847.0,27,8.11111111111111,6,246,three distinct covid trajectories hump italy plateau wedge kenya also brazil lessons sabrazil offer kenya pictwittercomhgmucefua,0.3,9.0
3510,1593561600000000000,0,0,0,0,2678418,120847.0,38,8.666666666666666,12,378,wowthere againusa become vilain andgangster nation government consequently loosing moral authority around world besides militar power words insult sadly buysup worldstock ofkey covid drugremdesivir,-0.25,9.0
3511,1593561600000000000,0,0,0,0,2678418,120847.0,32,6.366666666666666,9,223,mistake developing countries like tunisia rwanda covid response according course disrespect tunisia rwanda,0.0,9.0
3512,1593561600000000000,0,0,3,0,2678418,120847.0,48,5.958333333333333,19,334,rtoday neil_ferguson prof neil ferguson done well combating covid comparison brazil erroneous nations lead presidents declared covid little made preparations suit,-0.34375,9.0
3513,1593561600000000000,0,0,0,0,2678418,120847.0,28,8.285714285714286,8,260,went lockdown significantly later china consequently still suffering keenly dramatic impact covid virus global pictwittercomdmiankgbb,-0.14444444444444443,9.0
3514,1593561600000000000,1,0,0,0,2678418,120847.0,44,4.659090909090909,19,248,prof neil ferguson done well combating covid comparison brazil erroneous nations lead presidents declared covid little made preparations suit,-0.34375,9.0
3515,1593561600000000000,1,0,1,0,2678418,120847.0,42,5.523809523809524,14,273,australias conservative government announced buying billion weapons said need prepare poorer dangerous world covid expect similar rhetoric right wing govts parties around world disgusting warmongering,-0.32857142857142857,9.0
3516,1593561600000000000,0,0,0,0,2678418,120847.0,43,5.863636363636363,12,301,detect shows signs real time detection covid infection symptoms available online germany south korea could revolutionary data private works solely watch phone covid,0.20000000000000004,9.0
3517,1593561600000000000,5,0,9,0,2678418,120847.0,50,4.4,19,269,morning thought know would jolly lets listen radio news came turns brought covid drug causing worldwide shortages reserve cword special occasions fing,0.35714285714285715,9.0
3518,1593561600000000000,0,0,1,0,2678418,120847.0,50,4.591836734693878,23,274,trump administration really worlds stock remdesivir helps critical covid patients hell rest world needs know secured july august production medicine,0.1,9.0
3519,1593561600000000000,0,0,0,0,2678418,120847.0,50,4.5,22,274,paste south africa language models instead applying model best works country even schools open zimbabwe considering fact dont high many cases covid neither south africa,0.415,9.0
3520,1593561600000000000,0,0,0,0,2678418,120847.0,27,4.185185185185185,12,139,opening soon banning flights donald trump bungled covid badly world laughs,-0.6999999999999998,9.0
3521,1593561600000000000,0,0,0,0,2678418,120847.0,27,5.333333333333333,0,170,realdonaldtrump sane people start pressing charges government people assault deadly weapon covid deadly weapon,-0.2,9.0
3522,1593561600000000000,0,0,0,0,2678418,120847.0,36,4.45945945945946,14,201,trump wont elctions throwinhg dirt everyone opposing cases covid within week trump nothing,0.0,9.0
3523,1593561600000000000,0,0,1,0,2678418,120847.0,51,4.2745098039215685,23,268,havent read watched news months happier lies obvious tired panorama programmes usas handing covid investigated young people sources elsewhere well,-0.10000000000000002,9.0
3524,1593561600000000000,0,0,0,0,2678418,120847.0,23,8.826086956521738,3,226,notches best quarter since rebound helped interest rates government stimulus amid covid today,1.0,9.0
3525,1593561600000000000,0,0,4,0,2678418,120847.0,51,5.08,19,304,world faces lockdowns three suspects china must insist probe truth million zoonotic viruses wipe humanity independent probe origins spread covid urgent acute pictwittercomtrowmaaak,0.3,9.0
3526,1593561600000000000,0,0,0,0,2678418,120847.0,24,6.458333333333333,9,179,screwed president imagine would handled covid bounty issue,0.0,9.0
3527,1593561600000000000,0,0,0,0,2678418,120847.0,52,5.588235294117647,27,337,responsible poor conditions infact countries world going either civil worse situations punishing covid vanish world forever,-0.20000000000000004,9.0
3528,1593561600000000000,0,0,1,0,2678418,120847.0,15,4.8,3,86,colorado orders closure bars nightclubs rising covid cases,0.0,9.0
3529,1593561600000000000,0,0,0,0,2678418,120847.0,28,6.75,11,217,wasnt chinas responsibility protect covid goddamn president shut fuck thing people dying,-0.4,9.0
3530,1593561600000000000,0,2,2,0,2678418,120847.0,39,10.0,13,429,taking place morning meet trade experts virtual whistlestop tour scotlands export destination hear advice opportunities products services covid world find pictwittercomkcrniukhj,0.0,9.0
3531,1593561600000000000,0,0,0,0,2678418,120847.0,28,8.285714285714286,8,260,went lockdown significantly later china consequently still suffering keenly dramatic impact covid virus global pictwittercomehlcfbka,-0.14444444444444443,9.0
3532,1593561600000000000,0,0,0,0,2678418,120847.0,19,5.684210526315789,6,126,apalling response catastrophic effects covid completely many republican governers fault,0.5,9.0
3533,1593561600000000000,0,0,2,0,2678418,120847.0,56,3.9642857142857144,26,277,know know supporter people much government today news brought entire production covid drug remdesivir next three months much specail relationship,0.1,9.0
3534,1593561600000000000,0,1,1,0,2678418,120847.0,46,6.958333333333333,16,384,total disregard seriousness covid wanting back working gone tits arrogance america buying drugs fury buys almost entire world supply coronavirus drug,0.0,9.0
3535,1593561600000000000,0,0,0,0,2678418,120847.0,26,9.296296296296296,1,278,grateful gifted soca music ghana musicislife jamaica lovers trending trends africa germany russia spain trinidad england ghanamusic sytetv tundeednut banger covid_ love party,0.5,9.0
3536,1593561600000000000,0,0,0,0,2678418,120847.0,23,6.434782608695652,3,171,notches best quarter since rebound helped interest rates government stimulus amid covid today,1.0,9.0
3537,1593561600000000000,1,0,0,0,2678418,120847.0,50,4.5625,18,268,glad realize susceptible many countries flattened curve covid getting worse weve banned traveling europe along brazil russia think diets,0.19999999999999998,9.0
3538,1593561600000000000,0,0,0,0,2678418,120847.0,37,7.243243243243243,7,305,amjuly coronavirus covid status total increase confirmed cases death test hospitalisation worldwide state newyorkcity please detail supporting reports facebook link,0.21666666666666667,9.0
3539,1593561600000000000,0,0,0,0,2678418,120847.0,35,7.628571428571429,7,302,amjulycoronavirus covid status total increase confirmed cases death test hospitalisation worldwide state newyorkcity please detail supporting reports facebook link,0.21666666666666667,9.0
3540,1593561600000000000,0,0,2,0,2678418,120847.0,31,4.933333333333334,12,180,triggered baby donald watching buried covid focus seems getting rallies stopping book bringing public humiliation,0.0,9.0
3541,1593561600000000000,0,0,0,0,2678418,120847.0,29,9.625,7,342,covid outbreaks meatprocessing plants kept quiet tested positive dead germany tönnies another anyone info meat processing plant,0.009090909090909085,9.0
3542,1593561600000000000,0,0,0,0,2678418,120847.0,50,4.52,19,275,world treat global warming like covid longer capacity support life disgrace comes addressing issues took long addressing systemic rasicm took long addressing covid watch take long,-0.037500000000000006,9.0
3543,1593561600000000000,0,0,0,0,2678418,120847.0,43,5.043478260869565,16,279,true current covid situation knowing science improving world always ignored excited seing number dead people streets history confirms hitler excited watching massacres women children,0.18,9.0
3544,1593561600000000000,1,0,0,0,2678418,120847.0,51,4.470588235294118,23,278,leverage except releasing deadly viruses hurt world china actually tried blame outbreak covidif barrel would need release warfare take trump hurting economy,-0.1,9.0
3545,1593561600000000000,0,0,1,0,2678418,120847.0,38,4.815789473684211,14,220,could look graphs america highest covid death toll world mismanagement countries getting ready reopen threading water swirling virus around,0.2,9.0
3546,1593561600000000000,0,0,0,0,2678418,120847.0,51,4.450980392156863,15,277,trending bought almost entire global stock covid drug like theyre saying alright screw rest company sold drug americans guess makes okay predict deaths suicides,0.16666666666666666,9.0
3547,1593561600000000000,0,0,1,0,2678418,120847.0,20,4.2,10,103,would surprised covid gets hand market ignores completely,0.1,9.0
3548,1593561600000000000,0,1,1,0,2678418,120847.0,26,6.142857142857143,5,203,huge discount first time ever amazon history covid independence happy learning ebook amazon ebook amazon india,0.4833333333333334,9.0
3549,1593561600000000000,0,1,1,0,2678418,120847.0,27,6.214285714285714,5,206,huge discount first time ever amazon history covid independence happy learning ebook amazon ebook amazon india,0.4833333333333334,9.0
3550,1593561600000000000,0,1,1,0,2678418,120847.0,26,6.214285714285714,5,205,huge discount first time ever amazon history covid independence happy learning ebook amazon ebook amazon india,0.4833333333333334,9.0
3551,1593561600000000000,0,0,0,0,2678418,120847.0,25,4.916666666666667,8,142,jeremyvineon comments regarding covid york anthony cuomo brilliant since started,0.9,9.0
3552,1593561600000000000,0,1,0,0,2678418,120847.0,38,5.410256410256411,14,250,fauci riots thank morecovid democrat states allowed riots escalate wanna blame trumpall fault adelaide havn another demonstrationabsolutely ridiculous,-0.3333333333333333,9.0
3553,1593561600000000000,1,0,0,0,2678418,120847.0,45,5.020833333333333,21,292,source covid spread droplet since virus spreading usai happy hope country falls apart choose wear mask please dont burden healthcare workers nursing student,0.8,9.0
3554,1593561600000000000,0,0,0,0,2678418,120847.0,42,5.690476190476191,15,282,york jersey connecticut want impose quarantine measures travelers highrisk american states number covid cases surge list state impose quarantine thedopenews travelnews ttot,0.0,9.0
3555,1593561600000000000,0,0,0,0,2678418,120847.0,43,5.782608695652174,22,315,judging dealing covid pandemic going need anyone thinks mess look happening across pond trumps total denial,-0.0875,9.0
3556,1593561600000000000,0,0,3,0,2678418,120847.0,42,4.853658536585366,14,240,aint seen nothing wait fall winter covid gets married family home entitlement pneumonia leave america exhausted ventilators digging graves,-0.07500000000000001,9.0
3557,1593561600000000000,1,0,2,0,2678418,120847.0,44,4.954545454545454,15,263,infection fatality rates common covid roughly globally roughly significant difference every infected people dies please learn math covid significantly deadly,-0.041666666666666664,9.0
3558,1593561600000000000,0,0,0,0,2678418,120847.0,25,7.041666666666667,7,194,covid challenges whats next cybersecurity experts read therealkurtjohn chief cybersecurity officer siemens thoughts subject,-0.08333333333333333,9.0
3559,1593561600000000000,1,0,2,0,2678418,120847.0,38,4.3,18,213,brazil common apart narcissist helm highest global death rates covid quite record perhaps statue boris,-0.15,9.0
3560,1593561600000000000,0,0,0,0,2678418,120847.0,10,4.0,3,49,leads world covid cases deaths,0.0,9.0
3561,1593561600000000000,0,0,1,0,2678418,120847.0,18,4.5,6,98,congratulations able europe cant good tacking covid,0.6,9.0
3562,1593561600000000000,0,0,0,0,2678418,120847.0,11,4.363636363636363,4,58,leading world covid cases deaths,0.0,9.0
3563,1593561600000000000,0,0,0,0,2678418,120847.0,39,5.065217391304348,13,279,imagine scenario dems subcontract china china develops covid releases help biden damages trumps economy incapacitates trump voters time china antidote quickly china perfect crime october surprise,0.6666666666666666,9.0
3564,1593561600000000000,0,0,2,0,2678418,120847.0,53,4.037735849056604,26,266,aussie watching person hearing absurd vocalisations seriously believes including attitude covid makes lives people lost hope later year,-0.27777777777777773,9.0
3565,1593561600000000000,9579,14887,51206,0,2678418,120847.0,25,8.076923076923077,10,235,special thank unitedwarvets gruccifireworks scotts_mgro fedex support without question special evening saluteamerica,0.35714285714285715,9.0
3566,1593561600000000000,20711,23268,94762,0,2678418,120847.0,48,4.854166666666667,13,280,horrible chant pigs blanket like bacon maybe great police neutralized scorned mayor hates disrespects wont symbol hate affixed yorks greatest street spend money fighting crime instead,0.0,9.0
3567,1593561600000000000,33020,30720,116344,0,2678418,120847.0,47,4.9787234042553195,12,280,cutting police billion dollars nycmayor going paint expensive yellow black lives matter sign fifth avenue denigrating luxury avenue antagonize yorks finest love york vividly remember,-0.10694444444444447,9.0
3568,1593561600000000000,45756,49501,197915,0,2678418,120847.0,34,5.235294117647059,14,211,biden asked questions socalled press conference yesterday read answers teleprompter means given questions like crooked hillary never seen,0.0,9.0
3569,1593561600000000000,36260,27305,100733,0,2678418,120847.0,51,4.490196078431373,23,279,corroborating evidence back reports department defense people still understand made fake news media hoax started slander republican party never briefed info rise level,-0.25,9.0
3570,1593561600000000000,11542,20511,87920,0,2678418,120847.0,27,5.148148148148148,8,165,record growth quarter corrupt biden massive regulation increases markets plunge expect record,-0.25,9.0
3571,1593561600000000000,19409,32578,141993,0,2678418,120847.0,34,4.588235294117647,9,189,executive order protect monuments statues full force effect excess year prison term please jeopardy many people arrest,0.26666666666666666,9.0
3572,1593561600000000000,45047,29336,109526,0,2678418,120847.0,49,4.530612244897959,18,270,russia bounty story another made fake news tale told damage republican party secret source probably even exist like story discredited nytimes source reveal another hoax,-0.45,9.0
3573,1593561600000000000,11335,13709,59631,0,2678418,120847.0,34,5.9411764705882355,10,235,congratulations foxandfriends completely dominating released morning ratings morning joke staring psycho scarborough msdnc concast company disaster even worse barely registering mess,-0.10625000000000001,9.0
3574,1593561600000000000,21687,20735,91279,0,2678418,120847.0,51,4.294117647058823,18,269,cant believe badly done newly released ratings foxnews thank president trump barely find fredo given msdnc also poorly long said fake news,-0.2127272727272727,9.0
3575,1593561600000000000,5655,16667,59992,0,2678418,120847.0,29,5.214285714285714,9,174,minneapolis city council unanimously approves proposal disband police time democrats would would disaster safety security,0.0,9.0
3576,1593561600000000000,4262,12691,49707,0,2678418,120847.0,3,17.75,0,74,happening fast,0.2,9.0
3577,1593561600000000000,8,64,105,0,2678418,120847.0,40,6.17948717948718,13,281,another story prestigious medical centers manhattan billions dollars endowments cater largely wealthy people insurance covid patients access heartlung bypass machines experimental drugs,0.19999999999999998,9.0
3578,1593561600000000000,10,16,74,0,2678418,120847.0,26,4.96,10,150,people care covid surged easing back medical system tips help keep safe,0.16666666666666666,9.0
3579,1593561600000000000,26,85,160,0,2678418,120847.0,16,6.2,3,109,cases surge lines covid tests sometimes stretch miles summer heat,0.0,9.0
3580,1593561600000000000,28,101,269,0,2678418,120847.0,9,8.875,0,80,pfizer reports encouraging early covid vaccine data,0.1,9.0
3581,1593561600000000000,0,0,0,0,2678418,120847.0,22,3.3,8,87,need stay twitter help people covid,0.0,9.0
3582,1593561600000000000,108,56,291,0,2678418,120847.0,20,6.157894736842105,8,137,opinion blue states stop shaming covid response together,0.0,9.0
3583,1593561600000000000,0,0,0,0,2678418,120847.0,24,4.423076923076923,9,141,ruling true rate claim hospitals paid patients listed covid ventilators true today,0.35,9.0
3584,1593561600000000000,0,0,0,0,2678418,120847.0,56,3.9642857142857144,26,277,know know supporter people much government today news brought entire production covid drug remdesivir next three months much specail relationship,0.1,9.0
3585,1593561600000000000,0,0,0,0,2678418,120847.0,30,5.620689655172414,11,192,rising cases covid coming presidential elections postponed cure covid magically appeared qanons wwgwga covidcure postpone,0.5,9.0
3586,1593561600000000000,0,0,1,0,2678418,120847.0,42,4.840909090909091,15,261,true could worst world covid deaths million population countries better trump didnt adjust florida texas reporting covid huge mysterious bump pneumonia,0.05000000000000001,9.0
3587,1593561600000000000,1,0,1,0,2678418,120847.0,49,4.8936170212765955,18,280,glad think worst amazing education covid infections deaths account population maybe cause wonderful leader promoted bleach hydrocloriquin safe effective trump loves uneducated,0.3666666666666667,9.0
3588,1593561600000000000,0,0,0,0,2678418,120847.0,41,3.8048780487804876,25,196,understand lockdown lifted country case covid world places number case still really high,0.16,9.0
3589,1593561600000000000,0,0,0,0,2678418,120847.0,20,4.6,7,111,please flatten curve covid sending love blessings forster australia,0.5,9.0
3590,1593561600000000000,0,0,3,0,2678418,120847.0,40,4.585365853658536,14,228,knows actually covid spreadevery giving opinion even whoicmr india going already become like brazil even increase cases dont care,0.0,9.0
3591,1593561600000000000,0,0,3,0,2678418,120847.0,51,4.921568627450981,24,301,havent seen partner months covid travel restrictions partner germany want reunited willing quarantine test order germany loveisnottourism davidmcallister pictwittercomutxmqezt,0.25,9.0
3592,1593561600000000000,0,0,0,0,2678418,120847.0,41,5.318181818181818,15,278,operation superdonald failing covid whouse republicans prefer spread propaganda story heroic president trump fighting pandemic doesnt bring profit sowing hatred chaos discord field mission failed,0.033333333333333326,9.0
3593,1593561600000000000,0,0,3,0,2678418,120847.0,44,5.309523809523809,12,266,biggest number american deaths occurred thanks cuomo sending covid patients nursing homes persons lowest covid death rates world thats facts emotional regurgitation propaganda,0.025,9.0
3594,1593561600000000000,0,0,2,0,2678418,120847.0,43,5.8,15,308,operation confederate failing covid white house republicans prefer spread propaganda story heroic confederates fighting pandemic doesnt bring profit sowing hatred chaos discord field mission failed pictwittercomufgqxfj,0.024999999999999994,9.0
